Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 00:02:06.114,1.51586,1.5155,130,90
24.06.2024 00:02:06.918,1.51591,1.51556,100,160
24.06.2024 00:02:07.421,1.51593,1.51551,140,100
24.06.2024 00:02:13.806,1.5159900000000002,1.51563,140,110
24.06.2024 00:02:13.908,1.51597,1.5156100000000001,120,70
24.06.2024 00:02:14.060,1.5160300000000002,1.51573,150,140
24.06.2024 00:02:14.364,1.51609,1.5157500000000002,500,90
24.06.2024 00:02:14.666,1.5161000000000002,1.5157200000000002,150,80
24.06.2024 00:02:19.930,1.51613,1.5157699999999998,120,130
24.06.2024 00:02:20.582,1.5161600000000002,1.5157800000000001,110,150
24.06.2024 00:02:20.933,1.51614,1.5156800000000001,110,140
24.06.2024 00:02:21.034,1.5160300000000002,1.51562,130,120
24.06.2024 00:02:21.437,1.5159900000000002,1.51564,110,430
24.06.2024 00:02:21.739,1.51601,1.5156900000000002,100,100
24.06.2024 00:02:22.292,1.51601,1.5157,100,160
24.06.2024 00:02:22.544,1.51605,1.51569,440,100
24.06.2024 00:02:23.147,1.5161,1.5157100000000001,100,130
24.06.2024 00:02:23.198,1.51611,1.51573,130,90
24.06.2024 00:02:23.499,1.5160600000000002,1.5157,170,110
24.06.2024 00:02:24.102,1.51604,1.51564,150,80
24.06.2024 00:02:25.357,1.5160600000000002,1.5156500000000002,170,70
24.06.2024 00:02:26.110,1.51609,1.5156999999999998,130,160
24.06.2024 00:02:26.312,1.51613,1.51568,140,110
24.06.2024 00:02:30.274,1.51608,1.5156699999999999,140,100
24.06.2024 00:02:31.277,1.5161,1.5157500000000002,130,110
24.06.2024 00:02:31.378,1.5160500000000001,1.51564,160,70
24.06.2024 00:02:32.332,1.51605,1.5157100000000001,80,140
24.06.2024 00:02:32.634,1.51611,1.5156900000000002,70,80
24.06.2024 00:02:35.444,1.5160800000000003,1.51568,130,80
24.06.2024 00:02:37.703,1.5160500000000001,1.5156999999999998,110,70
24.06.2024 00:02:38.456,1.5160500000000003,1.51572,130,170
24.06.2024 00:02:38.809,1.5160500000000001,1.51566,130,90
24.06.2024 00:02:39.161,1.51606,1.51569,80,130
24.06.2024 00:02:46.061,1.51603,1.51565,90,90
24.06.2024 00:02:46.213,1.51602,1.51564,100,90
24.06.2024 00:02:47.567,1.516,1.5156,130,100
24.06.2024 00:02:49.774,1.51608,1.5157,110,150
24.06.2024 00:02:50.879,1.51606,1.5156100000000001,100,150
24.06.2024 00:02:54.091,1.5159900000000002,1.51557,90,130
24.06.2024 00:02:55.397,1.51598,1.5155500000000002,160,150
24.06.2024 00:02:55.699,1.5159399999999998,1.51555,130,130
24.06.2024 00:02:56.552,1.51598,1.5155800000000001,130,150
24.06.2024 00:03:00.516,1.51604,1.51557,110,120
24.06.2024 00:03:00.767,1.51607,1.5156600000000002,170,150
24.06.2024 00:03:01.170,1.516,1.5156800000000001,80,120
24.06.2024 00:03:02.476,1.5160200000000001,1.5156500000000002,140,80
24.06.2024 00:03:02.627,1.51607,1.5156399999999999,170,120
24.06.2024 00:03:02.929,1.51612,1.5156900000000002,410,100
24.06.2024 00:03:03.080,1.51611,1.5157500000000002,70,100
24.06.2024 00:03:04.837,1.51612,1.51574,150,130
24.06.2024 00:03:05.440,1.5161,1.51571,80,130
24.06.2024 00:03:05.843,1.5160600000000002,1.5156800000000001,110,450
24.06.2024 00:03:06.345,1.5160500000000003,1.51567,130,140
24.06.2024 00:03:11.817,1.5160600000000002,1.51565,90,140
24.06.2024 00:03:14.331,1.5160600000000002,1.51563,120,120
24.06.2024 00:03:17.090,1.5161200000000004,1.51559,140,110
24.06.2024 00:03:17.392,1.5160200000000001,1.5156100000000001,170,90
24.06.2024 00:03:18.914,1.5160600000000002,1.51563,170,90
