Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 00:55:30.384,36.7918,36.7814,1200,1600
24.06.2024 00:55:59.063,36.7902,36.780300000000004,1000,700
24.06.2024 00:56:11.092,36.792300000000004,36.7819,1600,900
24.06.2024 00:56:16.053,36.7919,36.7817,1300,1700
24.06.2024 00:56:32.033,36.7903,36.7805,800,900
24.06.2024 00:56:33.089,36.79260000000001,36.7811,1100,1300
24.06.2024 00:56:40.812,36.7909,36.7804,1100,1300
24.06.2024 00:56:56.104,36.792300000000004,36.7811,1200,800
24.06.2024 00:56:57.056,36.7918,36.7812,600,1200
24.06.2024 00:57:02.070,36.7909,36.7805,1100,1700
24.06.2024 00:57:18.100,36.7924,36.7813,900,800
24.06.2024 00:57:26.844,36.7903,36.78060000000001,600,800
24.06.2024 00:57:34.015,36.8008,36.78380000000001,400,700
24.06.2024 00:57:34.115,36.803,36.7832,1000,1120
24.06.2024 00:57:34.618,36.8027,36.7869,1500,1120
24.06.2024 00:57:34.820,36.8024,36.7909,1600,1400
24.06.2024 00:57:35.422,36.8022,36.7915,1300,1300
24.06.2024 00:57:51.526,36.8,36.789300000000004,400,800
24.06.2024 00:57:51.627,36.801399999999994,36.7904,1700,800
24.06.2024 00:57:51.828,36.8009,36.7899,1200,900
24.06.2024 00:57:51.929,36.7975,36.7875,800,1400
24.06.2024 00:57:54.702,36.800000000000004,36.78980000000001,700,1700
24.06.2024 00:57:54.903,36.8,36.791000000000004,800,1300
24.06.2024 00:58:01.226,36.7991,36.789300000000004,600,1000
24.06.2024 00:58:18.066,36.8007,36.79,800,1200
24.06.2024 00:58:22.076,36.8002,36.7894,800,900
24.06.2024 00:58:24.344,36.798700000000004,36.7889,500,1200
24.06.2024 00:58:24.495,36.7976,36.7875,700,1520
24.06.2024 00:58:35.076,36.7997,36.789,700,900
24.06.2024 00:58:41.042,36.798500000000004,36.788399999999996,700,1600
24.06.2024 00:59:01.102,36.7994,36.789100000000005,400,900
24.06.2024 00:59:11.177,36.7984,36.7881,1300,1600
24.06.2024 00:59:21.251,36.799800000000005,36.78960000000001,700,1200
24.06.2024 00:59:27.192,36.8,36.7903,1400,500
24.06.2024 00:59:27.345,36.7993,36.789300000000004,400,600
24.06.2024 00:59:58.320,36.7984,36.7885,900,1300
24.06.2024 01:00:08.073,36.7992,36.789,1300,1400
24.06.2024 01:00:08.376,36.798300000000005,36.7886,600,1200
24.06.2024 01:00:08.677,36.8005,36.7902,1500,1300
24.06.2024 01:00:14.141,36.7995,36.789,1300,1200
24.06.2024 01:00:19.653,36.8003,36.7903,500,1000
24.06.2024 01:00:27.223,36.7999,36.78960000000001,600,1500
24.06.2024 01:00:34.115,36.8018,36.791199999999996,400,1200
24.06.2024 01:00:34.366,36.8006,36.7904,1000,1500
24.06.2024 01:00:48.806,36.8018,36.791199999999996,500,700
24.06.2024 01:00:49.057,36.8,36.7909,1200,900
24.06.2024 01:00:55.223,36.8016,36.7902,400,1200
24.06.2024 01:01:03.325,36.800399999999996,36.7907,1200,400
24.06.2024 01:01:19.718,36.801399999999994,36.791399999999996,1200,1300
24.06.2024 01:01:54.939,36.7989,36.7887,1200,800
24.06.2024 01:02:06.074,36.797000000000004,36.786300000000004,800,700
24.06.2024 01:02:06.325,36.795300000000005,36.7851,900,800
24.06.2024 01:02:18.260,36.7963,36.786300000000004,700,1200
24.06.2024 01:02:21.266,36.798500000000004,36.786,1500,600
24.06.2024 01:03:00.309,36.7962,36.7851,1300,1200
24.06.2024 01:03:23.937,36.7969,36.78360000000001,800,1100
24.06.2024 01:03:34.013,36.795300000000005,36.7839,1200,1000
